manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
D3602,081-800803824-2,22.0,23.0,23.0,89.0,True,319.0,574.2,,Indoor Lighting,Dimond Lighting,Duke Triple Pendant,"The Duke Pendant exemplifies the organic muse within Art Deco design stories, exchanging the exquisite symmetricality of a white rose for the machine-cut precision of a stacked-hex drive shaft. Merges three distinct yet harmonious Machine Age paradigms: Industrial Might, Glamorous Exoticism and Immaculate Precision. Stylish Bronze hardware.",,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Oil Rubbed Bronze, White",,,,,,"Glass, Metal",3.0,,No,,,,,,,,UL,,60.0,,,19.0,42.5,14.5,39.0,,,,,,,,,Modern / Contemporary
D3603,081-800803825-9,9.0,28.0,28.0,31.0,True,229.0,412.2,,Indoor Lighting,Dimond Lighting,Orion Six Light Pendant,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Antique Gold Leaf, Oil Rubbed Bronze",,,,,,Metal,6.0,,No,,,,,,,,UL,,,,,26.0,33.6,28.8,28.8,,,,,,,,,Modern / Contemporary
D3609,084-355815978-9,,6.4,8.0,22.0,True,106.0,190.8,,Indoor Lighting,Sterling,Chromosphere Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Polished Nickel, White Marble",,,No,,,"METAL, MARBLE",1.0,,No,,,,,,,,,,,,,3.5,26.0,22.0,11.0,,,,,,,,,Modern / Contemporary
D3610,084-355815979-6,,3.0,8.0,21.0,True,63.0,113.4,,Indoor Lighting,Sterling,Jackboot Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,Oil Rubbed Bronze,,,No,,,METAL,1.0,,No,,,,,,,,,,,,,3.5,24.0,18.0,11.0,,,,,,,,,Modern / Contemporary
D3611,084-355815980-2,,1.4,5.0,14.0,True,42.0,75.6,,Indoor Lighting,Sterling,Rope Dart Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Aged Gold, Oil Rubbed Bronze",,,No,,,METAL,1.0,,No,,,,,,,,,,,,,2.3,14.0,5.0,14.0,,,,,,,,,Modern / Contemporary
D3612P,084-355815982-6,,1.2,6.5,8.0,True,52.0,93.6,,Indoor Lighting,Sterling,Eagle's Rest Pendant,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,Oil Rubbed Bronze,,,No,,,METAL,1.0,,No,,,,,,,,,,,,,1.5,8.0,11.0,8.0,,,,,,,,,Modern / Contemporary
D3612W,084-355815981-9,,2.2,6.5,13.5,True,63.0,113.4,,Indoor Lighting,Sterling,Eagle's Rest Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,Oil Rubbed Bronze,,,No,,,"WOOD, METAL",1.0,,No,,,,,,,,,,,,,3.6,16.0,14.0,9.0,,,,,,,,,Modern / Contemporary
D3614,084-355815984-0,,1.4,16.0,12.0,True,69.0,124.2,,Indoor Lighting,Sterling,Canaveral Pendant,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,Light Grey,,,No,,,METAL,1.0,,No,,,,,,,,,,,,,2.3,16.5,10.6,16.5,,,,,,,,,Modern / Contemporary
D3616,084-355815934-5,7.7,10.0,16.0,28.0,True,106.0,190.8,,Indoor Lighting,Dimond Lighting,Mercurial Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Plated Silver, Clear Crystal",,,No,,,"COMPOSITE, CRYSTAL",1.0,,No,,,,,,,3-Way,,,,,,11.0,18.0,23.0,12.0,,,,,,,,,Modern / Contemporary
D3617,084-355815917-8,51.4,20.0,61.0,82.0,True,245.0,441.0,,Outdoor Lighting,Dimond Lighting,Mondo Outdoor Floor Lamp,,,,,,,,,,2.0,CHN,,,,,,No,A19,,,,,,,"Stainless Steel, Black Marble",,,,,,"STAINLESS STEEL, BLACK MARBLE",1.0,,Yes,,,,,,,On/Off Foot,,,,,,56.0,23.0,36.0,7.0,,,,,,,,,Modern / Contemporary
D3619,084-355815960-4,9.24,10.0,17.0,29.5,True,117.0,210.6,,Indoor Lighting,Dimond Lighting,Alcazaba Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Gold Leaf, Clear Crystal",,,No,,,"WOOD, CRYSTAL",1.0,,No,,,,,,,3-Way,,,,,,12.74,17.0,26.5,11.0,,,,,,,,,Modern / Contemporary
D3620,084-355815961-1,,10.12,18.0,32.0,True,106.0,190.8,,Indoor Lighting,Dimond Lighting,Bluelace Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Light Blue Crackle Ceramic, Pewter",,,No,,,"CERAMIC, METAL",1.0,,No,,,,,,,3-Way,,,,,,14.0,18.0,28.0,12.0,,,,,,,,,Transitional
D3622,084-355815962-8,8.14,16.0,16.0,25.0,True,106.0,190.8,,Indoor Lighting,Dimond Lighting,Salton City Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Grey Ombre, Nickel",,,No,,,"CERAMIC, METAL",1.0,,No,,,,,,,3-Way,,,,,,11.64,17.0,23.0,17.0,,,,,,,,,Transitional
D3623,084-355815963-5,4.18,14.0,14.0,25.0,True,74.0,133.2,,Indoor Lighting,Dimond Lighting,Crown Ether Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Delphinium Blue, Antique Gold",,,No,,,"GLASS, METAL",1.0,,No,,,,,,,3-Way,,,,,,7.68,15.0,23.0,15.0,,,,,,,,,Transitional
D3625,084-355815964-2,7.92,16.0,16.0,29.5,True,109.0,196.2,,Indoor Lighting,Dimond Lighting,Curieuse Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Eggshell Blue, Polished Nickel",,,No,,,"GLASS, METAL",1.0,,No,,,,,,,On-Off Pull Chain,,,,,,11.42,17.0,27.0,17.0,,,,,,,,,Transitional
D3626,084-355815965-9,7.48,8.0,15.5,25.0,True,95.0,171.0,,Indoor Lighting,Dimond Lighting,Electress Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Clear Glass, Brushed Antique Gold",,,No,,,"GLASS, METAL",1.0,,No,,,,,,,3-Way,,,,,,10.98,16.5,23.0,10.0,,,,,,,,,Transitional
D3627,084-355815966-6,5.06,11.0,11.0,21.0,True,49.0,88.2,,Indoor Lighting,Dimond Lighting,Bon Vivant Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Olympian Blue, Polished Nickel",,,No,,,"GLASS, METAL",1.0,,No,,,,,,,On-Off Pull Chain,,,,,,8.56,12.0,18.0,12.0,,,,,,,,,Transitional
D3628,084-355815912-3,8.4,17.0,17.0,61.5,True,159.0,286.2,,Indoor Lighting,Dimond Lighting,Hot Spot Floor Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,72.0,,,,,"Mahogany Wood Tone, Antique Gold",,,No,,,"CERAMIC, METAL",1.0,,No,,,,,,,3-Way,,,,,,8.34,18.3,24.2,18.3,,,,,,,,,Modern / Contemporary
D3629,084-355815913-0,4.63,14.0,14.0,24.25,True,95.0,171.0,,Indoor Lighting,Dimond Lighting,Countess of Cork Table Lamp in Off-white and Pewter,"Impeccably tailored garments put London’s Savile Row on the cultural map; 17th Century dandizette the Countess of Cork footed the bill. Her namesake Lamp resembles an antique dress form, with cross-hatched detail etched in glazed White ceramic. Distinctive Grey Hardback Linen Shade. Gleamy Pewter base.",Updated traditional design story.,Convenient three-way switch.,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Off White Glaze, Pewter",,,No,,,"Ceramic, Metal",1.0,,No,,,,,,,3-Way,,,,,,9.0,16.0,22.0,16.0,,,,,,,,,Modern / Contemporary
D3630,084-355815914-7,6.17,15.0,15.0,27.5,True,95.0,171.0,,Indoor Lighting,Dimond Lighting,Gaius Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Pewter, Aged Gold",,,No,,,METAL,1.0,,No,,,,,,,3-Way,,,,,,7.0,24.0,22.0,12.0,,,,,,,,,Transitional
D3631,084-355815940-6,2.1,13.0,14.0,21.0,True,99.0,178.2,,Indoor Lighting,Dimond Lighting,Boop Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,"Gold, White Acrylic",,,No,,,"METAL, ACRYLIC",1.0,,No,,,,,,,On-Off Line Switch,,,,,,12.5,19.0,16.5,15.75,,,,,,,,,Modern / Contemporary
D3632,084-355815941-3,7.5,15.0,15.0,27.0,True,117.0,210.6,,Indoor Lighting,Dimond Lighting,Queen's Speech Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,66.0,,,,,Polished Nickel,,,No,,,CAST IRON,1.0,,No,,,,,,,On-Off Line Switch,,,,,,11.44,18.0,24.5,18.0,,,,,,,,,Transitional
D3633,084-355815942-0,10.0,18.0,18.0,59.0,True,213.0,383.4,,Indoor Lighting,Dimond Lighting,Queen's Speech Floor Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,Polished Nickel,,,No,,,CAST IRON,1.0,,No,,,,,,,On-Off Foot Switch,,,,,,21.0,55.0,20.0,20.0,,,,,,,,,Transitional
D3634,084-355815943-7,14.0,17.0,17.0,31.0,True,138.0,248.4,,Indoor Lighting,Dimond Lighting,Katajanokka Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,66.0,,,,,Grey Ombre Crackle,,,No,,,"GLASS, CRYSTAL",1.0,,No,,,,,,,On-Off Pull Chain,,,,,,18.04,20.5,28.75,20.5,,,,,,,,,Transitional
D3635,084-355815945-1,12.5,16.0,16.0,67.0,True,192.0,345.6,,Indoor Lighting,Dimond Lighting,Kentucky Downs Floor Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,"Blue Ceramic, Gold",,,No,,,"CERAMIC, METAL",1.0,,No,,,,,,,On-Off Pull Chain,,,,,,21.0,18.0,25.0,17.0,,,,,,,,,Modern / Contemporary
D3636,084-355815921-5,10.0,13.0,13.0,33.0,True,170.0,306.0,,Indoor Lighting,Dimond Lighting,Farrah Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, Pale Blue Glass",,,No,,,"MOUTH BLOWN ART GLASS, CRYSTAL, METAL",1.0,,No,,,,,,,3-Way,,,,,,13.0,15.0,26.0,15.0,,,,,,,,,Transitional
D3637,084-355815922-2,,10.0,12.0,39.0,True,192.0,345.6,,Indoor Lighting,Dimond Lighting,Rainshadow Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Cafe Bronze,,,No,,,"MOUTH BLOWN ART GLASS, CRYSTAL, METAL",1.0,,No,,,,,,,3-Way,,,,,,13.0,16.0,34.0,16.0,,,,,,,,,Transitional
D3638,084-355815923-9,13.0,10.0,19.0,36.0,True,213.0,383.4,,Indoor Lighting,Dimond Lighting,Spring Loaded Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Gold Leaf,,,No,,,"METAL, HAND FORMED GLASS",1.0,,No,,,,,,,3-Way,,,,,,16.0,31.0,22.0,12.0,,,,,,,,,Transitional
D3639,084-355815924-6,11.0,18.0,18.0,34.0,True,213.0,383.4,,Indoor Lighting,Dimond Lighting,Vajra Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,66.0,,,,,Cafe Bronze,,,No,,,"METAL, CRYSTAL",2.0,,No,,,,,,,On-Off Pull Chain,,,,,,14.0,19.5,29.5,19.5,,,,,,,,,Transitional
D3640,084-355815925-3,15.0,16.0,16.0,28.0,True,202.0,363.6,,Indoor Lighting,Dimond Lighting,Joyaux Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, White Marble, Marine Glass",,,No,,,"METAL, MARBLE, GLASS",1.0,,No,,,,,,,3-Way,,,,,,18.0,17.5,24.0,17.5,,,,,,,,,Transitional
D3641,084-355815926-0,,14.0,17.0,30.0,True,170.0,306.0,,Indoor Lighting,Dimond Lighting,Xuclar Flared Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, Shoreline Green Art Glass",,,No,,,"METAL, MOUTH BLOWN ART GLASS",1.0,,No,,,,,,,3-Way,,,,,,17.0,19.0,24.0,19.0,,,,,,,,,Transitional
D3642,084-355815927-7,13.0,17.0,17.0,30.0,True,192.0,345.6,,Indoor Lighting,Dimond Lighting,Xuclar Round Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, Shoreline Green Art Glass",,,No,,,"METAL, MOUTH BLOWN ART GLASS",1.0,,No,,,,,,,3-Way,,,,,,17.0,19.0,30.0,19.0,,,,,,,,,Transitional
D3643,084-355815928-4,,12.0,12.0,32.0,True,149.0,268.2,,Indoor Lighting,Dimond Lighting,Swoon Table Lamp,"The Swoon Lamp is a palliative visual caress. Mouth-blown art glass, infused with an exquisite Nacreous Amber hue, lustrates the eyes like a restorative mist. An elegant Taupe organza shade, with silky Gold liner, lengthens and accentuates a slender, graceful neck. Gorgeous Cafe Bronze hardware.",Handcrafted by talented artistans.,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, Amber Luster Art Glass",,,No,,,"METAL, MOUTH BLOWN ART GLASS",1.0,,No,,,,,,,3-Way,,,,,,15.0,14.5,27.5,14.5,,,,,,,,,Transitional
D3644,084-355815919-2,16.3,19.0,19.0,64.0,True,277.0,498.6,,Indoor Lighting,Dimond Lighting,Timbuktu Floor Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,72.0,,,,,Aged Gold,,,No,,,"CAST ALUMINIUM, GLASS",1.0,,No,,,,,,,3-Way,,,,,,21.0,28.0,21.0,28.0,,,,,,,,,Transitional
D3645,084-355815929-1,,14.0,18.0,34.0,True,159.0,286.2,,Indoor Lighting,Dimond Lighting,Priorato Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Cafe Bronze, Clear Crystal",,,No,,,"CRYSTAL, METAL",1.0,,No,,,,,,,3-Way,,,,,,18.0,20.0,31.0,13.0,,,,,,,,,Transitional
D3647,084-355815948-2,9.46,15.0,15.0,26.0,True,106.0,190.8,,Indoor Lighting,Dimond Lighting,Downward Dog Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Cold Cast Bronze,,,No,,,COMPOSITE,1.0,,No,,,,,,,3-Way,,,,,,12.76,16.0,23.5,16.0,,,,,,,,,Modern / Contemporary
D3648,084-355815949-9,6.6,16.0,16.0,35.5,True,127.0,228.6,,Indoor Lighting,Dimond Lighting,ParryTable Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Gold Plated Metal, White Marble",,,No,,,"METAL, MARBLE",1.0,,No,,,,,,,3-Way,,,,,,9.24,17.0,30.5,17.0,,,,,,,,,Modern / Contemporary
D3650,084-355815950-5,6.6,15.5,15.5,31.75,True,119.0,214.2,,Indoor Lighting,Dimond Lighting,Liaison Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,,,,,,"Gold Plated Metal, Black Marble",,,No,,,"METAL, MARBLE",1.0,,No,,,,,,,3-Way,,,,,,9.9,16.5,28.25,16.5,,,,,,,,,Modern / Contemporary
D3651,084-355815951-2,11.66,10.0,17.0,33.5,True,117.0,210.6,,Indoor Lighting,Dimond Lighting,Xu Fu Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,"Dark Bronze, White Marble",,,No,,,"METAL, MARBLE",1.0,,No,,,,,,,3-Way,,,,,,16.06,18.25,31.0,11.25,,,,,,,,,Modern / Contemporary
D3652,084-355815952-9,15.4,18.5,18.5,35.0,True,181.0,325.8,,Indoor Lighting,Dimond Lighting,Fˆte Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Gold,,,No,,,METAL,1.0,,No,,,,,,,3-Way,,,,,,18.48,20.5,30.75,20.5,,,,,,,,,Modern / Contemporary
D3653,084-355815890-4,,46.0,16.0,64.0,True,480.0,864.0,,Indoor Lighting,Dimond Lighting,Gone With the Wind Floor Lamp,,,,,,,,,,1.0,CHN,,,,,,No,B11,,72.0,,,,,"Chrome, White Marble",,,No,,,"METAL, CRYSTAL, MARBLE",9.0,,No,,,,,,,On-Off Foot Switch,,,,,,38.0,28.0,19.0,18.0,,,,,,,,,Modern / Contemporary
D3683,084-355815977-2,,26.0,75.0,32.0,True,245.0,441.0,,Indoor Lighting,Sterling,Sutter's Mill Island Light,,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"Salvaged Grey Wood, Black",,,No,,,"WOOD, METAL, GLASS",5.0,,No,,,,,,,,,,,,,40.3,80.0,20.0,14.0,,,,,,,,,Modern / Contemporary
D3686,074-811912166-6,7.0,6.0,7.0,20.0,True,138.0,248.4,,Indoor Lighting,Dimond Lighting,Londinium Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,,,,,,,,"Grey Marble, Aged Brass",,,No,,,"MARBLE, METAL",1.0,,No,,,,,,,,,,,,,11.0,9.0,24.0,9.0,,,,,,,,,Transitional
D3687,074-811912165-9,,18.0,36.0,48.0,True,395.0,711.0,,Wall Decor,Dimond Home,Boffo Wall Mirror Light,,,,,,,,,,1.0,CHN,,,,,,No,A19,,,,,,,Silver Oxide Gold Material,,,,,,"METAL, MIRROR",12.0,,No,,,,,,,,,,,,,67.0,40.0,52.0,6.0,,,,,,,,,Transitional
D3689,074-811912167-3,9.0,6.0,7.0,20.0,True,138.0,248.4,,Indoor Lighting,Dimond Lighting,Melt Down Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,,,,,,,,"Clear, Aged Brass",,,No,,,"GLASS, METAL",1.0,,No,,,,,,,,,,,,,3.0,9.0,20.0,9.0,,,,,,,,,Transitional
D3690,074-811912168-0,12.0,4.75,14.0,14.0,True,213.0,383.4,,Indoor Lighting,Dimond Lighting,Annees Folles Wall Sconce,,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"White, Aged Brass",,,No,,,"ALABASTER, METAL",2.0,,No,,,,,,,,,,,,,16.0,16.0,16.0,5.0,,,,,,,,,Transitional
D3693,084-355815944-4,12.5,16.0,16.0,35.0,True,149.0,268.2,,Indoor Lighting,Dimond Lighting,Kentucky Downs Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A19,,66.0,,,,,"Blue Ceramic, Gold",,,No,,,"CERAMIC, METAL",1.0,,No,,,,,,,On-Off Pull Chain,,,,,,12.0,18.0,29.0,16.0,,,,,,,,,Modern / Contemporary
D3703,074-811912201-4,43.9,18.0,60.0,75.0,True,213.0,383.4,,Outdoor Lighting,Dimond Lighting,Rogue Wave Outdoor Floor Lamp,,,,,,,,,,2.0,CHN,,,,,,No,A19,,,,,,,"Stainless Steel, Black Marble",,,,,,"Stainless Steel, Black Marble",1.0,,Yes,,,,,,,On/Off Foot,,,,,,44.0,46.0,23.0,8.0,3.0,20.0,10.0,20.0,,,,,Modern / Contemporary
D3764,074-811912202-1,6.38,15.0,15.0,26.0,True,95.0,171.0,,Indoor Lighting,Dimond Lighting,Alamo Table Lamp,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Dark Brown,,,No,,,"COMPOSITE, FAUX LEATHERE BANDING, NAIL HEAD",1.0,,No,,,,,,,3-Way,,,,,,9.4,22.0,20.0,16.5,,,,,,,,,Transitional
D3780,074-811912203-8,26.0,22.0,22.0,14.0,True,855.0,1539.0,,Indoor Lighting,Dimond Lighting,Kvist Chandelier,"During a long spell of bitter winter weather, ice crystals form on tree branches, turning forests into wonderlands. To express winter’s transformative power as a fairytale, we chose beautifully faceted, clear rock crystal. The Kvist Chandelier’s elegant hand-wrought arms resemble sun-bronzed twigs dressed with well-scaled crystal spears.",Handcrafted,Gorgeous Cafe Bronze color story.,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,Coffee Bronze,,,No,,,"METAL, BRASS, CRYSTAL",6.0,,No,,,,,,,,,,,,,8.0,26.0,26.0,10.0,,,,,,,,,Transitional
