manufacturer_sku,ean13,system__creation__date,weight,length,width,height,cost_price,min_price,product__product_class__name,product__brand__name,product__title,product__description,product__bullets_0,product__bullets_1,product__bullets_2,product__bullets_3,product__bullets_4,product__bullets_5,product__bullets_6,product__multipack_quantity,product__country_of_origin__alpha_3,attrib__arm_height,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__designer,attrib__finish,attrib__kit,attrib__material,attrib__number_bulbs,attrib__outdoor_safe,attrib__pile_height,attrib__seat_height,attrib__switch_type,attrib__ul_certified,attrib__wattage,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
1153-017,818008024986,2015-04-06,13.0,7.0,7.0,36.0,435.0,290.0,Decorative Accessory,Dimond Home,Metal Flame Table Top Scupture,The Metal Flame Table Sculpture unifies a dynamic openwork silhouette crafted from smooth Espresso Noir aluminum with a stout pyramidal base wrought from distressed stainless steel - offering a sophisticated contrast between art and industry and “active” versus “passive” power.,,,,,,,,1.0,CHN,,,,,,,Brown,,,,No,,,,,,,15.0,37.0,9.0,9.0,,,,,,,,,
1153-018,818008024993,2015-04-06,13.0,9.0,9.0,30.0,435.0,290.0,Decorative Accessory,Dimond Home,Metal Hoop Table Top Sculpture,The Metal Hoop Table Sculpture unifies a sensually contoured openwork silhouette crafted from smooth Gold aluminum with a stout pyramidal base wrought from distressed stainless steel - offering a sophisticated contrast between art and industry and “active” versus “passive” power.,,,,,,,,1.0,CHN,,,,,,,Brown,,,,No,,,,,,,15.0,31.0,11.0,11.0,,,,,,,,,
116-002,843558028566,2011-11-12,8.0,1.0,24.0,24.0,291.0,194.0,Wall Decor,Sterling,RECLAIMED WOOD FINISH WALL MIRROR,,,,,,,,,1.0,CHN,,,,,,,Brown,,Wood,,No,,,,,,,10.0,26.0,26.0,4.0,,,,,,,,,"Transitional,FrenchCountry,ModernFarmhouse"
116-005,843558028597,2011-11-12,19.0,2.0,30.0,38.0,489.0,326.0,Wall Decor,Sterling,RECTANGLE MIRROR IN DISTRESSED WOOD,,,,,,,,,1.0,CHN,,,,,,,Brown,,Wood,,No,,,,,,,21.0,41.0,5.0,32.0,,,,,,,,,"Transitional,FrenchCountry,ModernFarmhouse"
1170-035,818008043598,2018-03-30,130.0,19.0,72.0,34.5,1923.0,1282.0,Furniture,Sterling,Half Moon Bay Reclaimed Grey MDF with Solid Wood Veneer 4-Door Credenza,"For a contemporary piece with farmhouse warmth, look to the Half Moon Bay Sideboard. Modish lines are softened by a barn-style façade and a smoky Textured Grey motif. Generously scaled, with push-close hardware and adjustable shelves. Ideal for a Coastal, Modern, or Farmhouse-themed gathering space.",Excellent design range.,,,,,,,1.0,CHN,,,,Gray,,,Reclaimed Grey Veneer,,"MDF, Solid Wood, Veneer",,No,,,,,,,186.0,77.0,39.0,23.0,,,,,,,,,"Transitional,FrenchCountry,ModernFarmhouse"
1179-001,818008025112,2015-04-06,9.0,2.0,20.0,24.0,552.0,368.0,Wall Decor,Dimond Home,Maison Led Mirror,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our stunning Maison series Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",1300 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,12.0,,14.0,24.0,29.0,4.0,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-002,818008025129,2015-04-06,18.6,2.0,32.0,40.0,984.0,656.0,Wall Decor,Dimond Home,Maison Led Mirror - Large,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our stunning Maison series Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",2200 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,21.6,,34.0,36.0,44.0,5.0,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-003,818008025136,2015-04-06,9.5,2.0,20.0,28.0,552.0,368.0,Wall Decor,Dimond Home,Studio Led Mirror,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our stunning Studio series Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",1100 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,8.0,,10.3,31.9,24.0,5.5,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-004,818008025143,2015-04-06,12.3,2.0,24.0,32.0,768.0,512.0,Wall Decor,Dimond Home,Montpellier Led Mirror,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our Montpellier Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",1700 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,16.0,,14.0,29.0,37.0,5.0,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-005,81800802515,2015-04-06,12.3,2.0,24.0,32.0,699.0,466.0,Wall Decor,Dimond Home,Runway Led Mirror,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our stunning Runway Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",1300 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,9.4,,13.6,36.0,28.0,6.7,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-006,818008025167,2015-04-06,16.2,2.0,24.0,32.0,699.0,466.0,Wall Decor,Dimond Home,Oval Led Mirror,"We've come a long way from being limited to gazing at ourselves in a shallow pool or a piece of polished obsidian. And now that mirrors have become brilliantly illuminated, they've become more integral and dynamic than ever. Introducing our Avant Oval, Dual Plane, Quadrilateral, Perforated and Squircular Surface Mounted Integrated LED Mirrors; five unique, cutting edge LED variations, each with its own fantastic geometric contribution.",1400 Lumens,6000K Color Temperature,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,UL,11.5,,17.8,28.0,36.6,6.7,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-007,818008029868,2015-10-05,12.5,2.0,36.0,26.0,1332.0,888.0,Wall Decor,Sterling,Blabla LED Mirror,,,,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Chrome,,"LED, Mirror",1.0,No,,,,,12.0,,15.0,30.0,7.0,23.0,,,,,,,,,"Transitional,Luxe,Glam,ModernFarmhouse"
1179-008,818008033902,2016-10-09,12.3,2.0,24.0,32.0,768.0,512.0,Wall Decor,Dimond Home,Skorpios LED Rectangular Wall Mirror,,,,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,,18.0,,14.0,28.0,37.0,4.0,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1179-009,818008033919,2016-10-09,16.2,2.0,24.0,32.0,699.0,466.0,Wall Decor,Dimond Home,Skorpios LED Round Wall Mirror,,,,,,,,,1.0,CHN,,Yes,Integrated LED,,,,Clear,,Mirror,1.0,No,,,,,15.0,,18.0,28.0,37.0,5.0,,,,,,,,,"Modern,Contemporary,Scandinavian,Luxe,Glam"
1180-001,843558150854,2015-10-05,30.0,18.0,18.0,76.0,621.0,414.0,Decorative Accessory,Dimond Home,Kushk Rug Swatch Display Stand,"Proudly display your wares with our handcrafted Kushk Collection Rug Swatch Display Stand: Generously scaled at 76 inches, modishly appointed, and finished in neutral Oil Rubbed Bronze to better emphasize the color and pattern of each offering, the Kushk is a perfect sales tool for any busy showroom or retail outlet.",,,,,,,,1.0,CHN,,,,,,,Bronze,,,,No,,,,,,,32.3,22.0,42.0,6.7,,,,,,,,,
1180-002/S2,843558151172,2015-10-14,30.0,18.0,18.0,76.0,84.0,56.0,Decorative Accessory,Dimond Home,Rug Display Shelves,,,,,,,,,1.0,CHN,,,,,,,Brown,,,,No,,,,,,,6.55,28.0,5.0,19.0,,,,,,,,,
118-031,843558029037,2011-11-12,3.0,1.0,13.0,13.0,39.0,26.0,Wall Decor,Sterling,ROOSTER CLOCK - LARGE,"Rise And Shine! This Gorgeous Rooster Decorative Wall Clock By Sterling Will Give Real Farmhouse Appeal To Any French Country, American Country Or Rustic Mediterranean Decorating Scheme. Farm Animals Are Used Repeatedly In A Country Style Decor And The Ro",,,,,,,,1.0,CHN,,,,,,,Print on Wood Tone,,Wood,,No,,,,,,,2.0,15.0,16.0,4.0,,,,,,,,,"Traditional,ModernFarmhouse,Country,Cottage"
118-032,843558029044,2011-11-12,3.0,1.0,13.0,13.0,39.0,26.0,Wall Decor,Sterling,FRENCH WINE BOTTLES CLOCK,"No Wine Enthusiast Can Be Without The Wine Bottles Clock By Sterling. Inspired By Two Of The Worlds Largest Producing Wine Regions, France And Italy, It Is Only Natural That This Wall Clock Represents Those Two Regions In An Old-World European Fashion. Th",,,,,,,,1.0,CHN,,,,,,,"Black, Brown, Tan",,Wood,,No,,,,,,,2.0,16.0,16.0,4.0,,,,,,,,,"Traditional,ModernFarmhouse,Country,Cottage"
118-034,843558029068,2011-11-12,6.0,3.0,24.0,24.0,150.0,100.0,Wall Decor,Sterling,CHATEAU CLOCK,,,,,,,,,1.0,CHN,,,,,,,Peterhead Bronze,,"Iron, Wood",,No,,,,,,,7.0,26.0,26.0,7.0,,,,,,,,,"Traditional,ModernFarmhouse,Country,Cottage"
118-042,843558062225,2012-09-26,5.5,1.0,20.0,23.6,78.0,52.0,Wall Decor,Sterling,CARTE POSTAL CLOCK,,,,,,,,,1.0,CHN,,,,,,,"Antique Cream, Black",,"Iron, MDF",,No,,,,,,,7.0,26.0,26.0,3.0,,,,,,,,,"Traditional,ModernFarmhouse,Country,Cottage"
1201-020,818008040887,2018-03-30,0.2,9.0,9.0,5.0,126.0,84.0,Indoor Lighting,Sterling,Wave of the Future Pendant,,on trend gold accent finish,,,,,,,1.0,CHN,,No,A19,Gray,72.0,,"Concrete, New Aged Brass",,"Concrete, Metal",1.0,No,,,,UL/CUL,60.0,,4.0,12.0,6.0,12.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-021,818008044359,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,A19,Gold,72.0,,Antique Brass,No,Metal,1.0,No,,,,UL/CUL,60.0,,2.0,6.0,6.0,4.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-022,818008044366,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Gold,72.0,,New Age Brass,,Metal,1.0,No,,,,UL/CUL,60.0,,27.0,22.0,12.0,12.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-023,818008044373,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Silver,72.0,,Chrome,,Metal,1.0,No,,,,UL/CUL,60.0,,2.0,6.0,4.0,6.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-024,81800804438,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Gray,72.0,,Dark Nickel,,Metal,1.0,No,,,,UL/CUL,60.0,,0.97,5.5,5.5,3.94,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-025,818008044397,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Brown,72.0,,Antique Bronze,,Metal,1.0,No,,,,UL/CUL,60.0,,2.0,6.0,4.0,6.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-026,818008044403,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Silver,72.0,,Chrome,,Metal,1.0,No,,,,UL/CUL,60.0,,0.97,5.5,5.5,3.94,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-027,81800804441,2018-03-30,0.6,3.0,3.0,5.0,93.0,62.0,Indoor Lighting,Sterling,Socket Pendant,,,,,,,,,1.0,CHN,,No,,Gray,72.0,,Dark Nickel,,Metal,1.0,No,,,,UL/CUL,60.0,,2.0,6.0,5.0,6.0,,,,,,,,,"Transitional,ModernFarmhouse,Country,Cottage"
1201-030,818008047077,2018-10-05,5.0,16.0,16.0,12.0,357.0,238.0,Indoor Lighting,Dimond Lighting,Darkhorse Pendant Lamp,,,,,,,,,1.0,CHN,,No,A19,Gray,72.0,,Concrete,No,Metal,3.0,No,,,,UL,60.0,,8.0,19.0,17.0,19.0,,,,,,,,,
1201-033,818008047176,2018-10-05,2.4,7.0,7.0,12.0,195.0,130.0,Indoor Lighting,Dimond Lighting,Honeymoon Pendant,,,,,,,,,1.0,CHN,,No,B12,White,72.0,,"Frosted Glass, Gold",No,"Glass, Metal",1.0,No,,,,ETL,40.0,,14.0,11.0,13.0,11.0,,,,,,,,,"Modern,Contemporary,Mid-CenturyModern,Retro"
1202-001,804343193319,2016-03-28,15.0,29.0,29.0,34.0,1923.0,1282.0,Indoor Lighting,Dimond Lighting,Salon de Provence Chandelier,"Epitomizing the balance between sophistication and nonchalance that only French Country decor can produce, our Salon de Provence Chandelier coalesces a graceful, traditionally inspired silhouette with a rustic Aged Iron with Antiqued Honey color story and a low-key tropical motif. An elegantly lobed fount, sensually contoured arms, and an embellishment of botanical-inspired pendalogues complete the design.",,,,,,,,1.0,CHN,,No,B11,,,,"Aged Iron, Natural Wood Tone",,"Metal, Wood",6.0,No,,,,UL,60.0,,18.0,35.6,30.5,30.5,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-002,804343193326,2016-03-28,8.0,17.0,17.0,28.0,477.0,318.0,Indoor Lighting,Dimond Lighting,Firenze Pendant,,,,,,,,,1.0,CHN,,No,B11,,,,Pewter,,Metal,3.0,No,,,,UL,60.0,,11.5,30.3,17.8,18.2,,,,,,,,,
1202-003,804343193333,2016-03-28,12.0,14.0,14.0,31.0,342.0,228.0,Indoor Lighting,Dimond Lighting,L'Expo Table Lamp,"The French invented elegance; and their discreet word “homage” implies awe, reverence and praise. The L'Expo Table Lamp uses all of these to tastefully allude to the exquisite, truly inimitable silhouette of Paris' Eiffel Tower. Immaculate Antique Gold Leaf-finished woodwork with Sand Linen fabric shade. Parfait pour les paramètres traditionnels ou urbains. Handcrafted.",,,,,,,,1.0,CHN,,No,A19,,,,Antique Gold Leaf,,"Metal, Wood",1.0,No,,,On-Off Line Switch,UL,100.0,,15.9,32.7,15.3,15.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-003-LED,830335028802,2016-04-25,12.0,14.0,14.0,31.0,372.0,248.0,Indoor Lighting,Dimond Lighting,L'Expo LED Table Lamp,Wood and metal table lamp finished in Antique Gold Leaf. Includes screw-in medium base LED bulb.,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,,,Antique Gold Leaf,No,"Metal, Wood",1.0,No,,,On-Off Line Switch,UL,9.5,,15.9,32.7,15.3,15.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-004,80434319334,2016-03-28,25.0,19.0,19.0,63.0,1029.0,686.0,Indoor Lighting,Dimond Lighting,Mathilde Floor Lamp,Wood and metal table lamp finished in Aged Woodtone.,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,Aged Wood Tone,,"Metal, Wood",1.0,No,,,3-Way,UL,150.0,,30.0,64.4,20.3,20.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-004-LED,830335028819,2016-04-25,25.0,19.0,19.0,63.0,1059.0,706.0,Indoor Lighting,Dimond Lighting,Mathilde LED Floor Lamp,Wood and metal table lamp finished in Aged Woodtone. Includes screw-in medium base LED bulb.,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,,,Aged Wood Tone,No,"Metal, Wood",1.0,No,,,3-Way,UL,9.5,,30.0,64.4,20.3,20.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-005,804343193357,2016-03-28,15.0,28.0,28.0,31.0,1332.0,888.0,Indoor Lighting,Dimond Lighting,Genevieve Chandelier,"Epitomizing the balance between sophistication and nonchalance that only French Country decor can produce (without trying), the Geneviève Chandelier coalesces elegantly foliated metalwork bedecked with rough-hewn faceted crystal teardrops, a beautifully lobed and spindled central finial, and a rustic Aged Cream with Iron color story. Warm as a country cottage; dignified as an ancestral Dauphine. Handcrafted.",,,,,,,,1.0,CHN,,No,A19,,,,"Aged Cream, Iron",,"Metal, Wood",6.0,No,,,,UL,60.0,,16.0,29.0,12.0,19.0,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-006,804343193364,2016-03-28,10.0,15.0,15.0,28.0,405.0,270.0,Indoor Lighting,Dimond Lighting,Haute-Vienne Table Lamp,Wood and metal table lamp finished in Natural Stain.,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,Natural Stain,,"Metal, Wood",1.0,No,,,3-Way,UL,150.0,,13.5,30.3,16.9,17.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-006-LED,830335028826,2016-04-25,10.0,15.0,15.0,28.0,435.0,290.0,Indoor Lighting,Dimond Lighting,Haute-Vienne LED Table Lamp,Wood and metal table lamp finished in Natural Stain. Includes screw-in medium base LED bulb.,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,,,Natural Stain,No,"Metal, Wood",1.0,No,,,3-Way,UL,9.5,,13.5,30.3,16.9,17.3,,,,,,,,,"Traditional,VintageCharm,Victorian"
1202-007,818008032936,2016-03-28,12.2,9.0,15.0,21.0,534.0,356.0,Indoor Lighting,Dimond Lighting,Cheviot Hills Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Gold Leaf, White Alabaster",No,"Alabaster, Metal",1.0,No,,,3-Way,UL,150.0,,16.0,17.0,20.0,13.0,,,,,,,,,
1202-007-LED,830335028833,2016-04-25,12.2,9.0,15.0,21.0,564.0,376.0,Indoor Lighting,Dimond Lighting,Cheviot Hills LED Table Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,"Gold Leaf, White Alabaster",No,"Alabaster, Metal",1.0,No,,,3-Way,UL,9.5,,15.2,16.5,19.5,13.0,,,,,,,,,
1203-001,818008031571,2016-03-28,70.0,16.0,47.0,30.0,933.0,622.0,Furniture,Dimond Home,Leen Console,"The Leen Series Console adds by subtraction, utilizing sparkling clear glass construction to “float” a pair of chic Gloss White shelves. Sleek metal rivets add industrial nuance, while crisp edges capture natural light spectra. Ideal for a trendy office.",Crafted from tempered glass and veneered wood composite.,,,,,,,2.0,CHN,,,,,,,"Clear, Gloss White",No,"Tempered Glass, Veneered Wood Composite",,No,,,,,,,45.4,49.0,12.9,25.0,24.6,49.0,8.4,10.0,,,,,"Modern,Contemporary,Luxe,Glam,Scandinavian"
1203-003,818008031595,2016-03-28,158.0,31.0,31.0,26.0,2166.0,1444.0,Seating,Dimond Home,Frankfurt Chair,"The Frankfurt Armchair adds by subtraction, utilizing sparkling clear glass construction to “float” an ensemble of chic, comfortable fabric components. Sleek metal rivets add industrial nuance, while crisp edges capture natural light spectra. Ideal for a trendy office.",Crafted from tempered glass and high quality fabric.,,,,,,,2.0,CHN,,,,,,,"Clear, Light Brown",No,"Tempered Glass, Fabric",,No,,,,,,,110.0,32.3,24.5,32.3,59.4,26.4,8.3,17.9,,,,,"Modern,Contemporary,Luxe,Glam,Scandinavian"
1203-004,818008031601,2016-03-28,231.0,35.0,71.0,30.0,1500.0,1000.0,Furniture,Dimond Home,Frankfurt Desk,"The Frankfurt Desk adds by subtraction, utilizing sparkling clear glass construction to “float” a pair of solid wood “beams,” evoking both the silhouette of an architect's drafting table and Modern architecture itself. Sleek metal rivets add industrial nuance, while crisp edges capture natural light spectra. Ideal for a trendy home office.",Crafted from tempered glass and veneered wood composite.,,,,,,,2.0,CHN,,,,,,,"Clear Glass, Wood Veneer",No,"Tempered Glass, Veneered Wood Composite",,No,,,,,,,110.0,71.5,7.0,19.0,132.0,18.5,31.5,72.5,,,,,"Modern,Contemporary,Luxe,Glam,Scandinavian"
1203-005,818008031618,2016-03-28,125.0,16.0,47.0,30.0,873.0,582.0,Furniture,Dimond Home,Frankfurt Console,"The Frankfurt Desk adds by subtraction, utilizing sparkling clear glass construction to “float” a pair of solid wood “beams,” evoking both the silhouette of an architect's drafting table and Modern architecture itself. Sleek metal rivets add industrial nuance, while crisp edges capture natural light spectra. Ideal for a trendy home office.",Crafted from tempered glass and veneered wood composite.,,,,,,,1.0,CHN,,,,,,,"Clear Glass, Wood Veneer",No,"Tempered Glass, Veneered Wood Composite",,No,,,,,,,147.4,48.9,18.63,31.4,,,,,,,,,
1203-006,818008040627,2018-03-30,154.0,23.62,47.21,15.74,864.0,576.0,Furniture,Dimond Home,Rubric Coffee Table,,modern mixed material design,walnut wood finish,,,,,,1.0,CHN,,,,Black,,,"Black, Walnut",,"Bent Plywood, PU, Rubber Solid Wood",,No,,,,,,,83.0,27.0,50.0,11.0,,,,,,,,,"Modern,Contemporary,Luxe,Glam,Scandinavian"
1203-007,818008040634,2018-03-30,96.8,23.62,23.62,19.68,606.0,404.0,Furniture,Dimond Home,Rubric Accent Table,,modern mixed material design,walnut wood finish,,,,,,1.0,CHN,,,,Black,,,"Black, Walnut",,"Mirror, Solid Mahogany",,No,,,,,,,47.0,27.0,27.0,11.0,,,,,,,,,"Modern,Contemporary,Luxe,Glam,Scandinavian"
